ux,uy,uz,p
1.003369,-0.01023934,0.01790627,-0.008715504
1.001148,-0.01008103,0.01529636,-0.008704725
0.9991483,-0.01074298,0.01274186,-0.008702932
0.9971826,-0.0114784,0.01049022,-0.008706501
0.995491,-0.01195582,0.008607868,-0.008712091
0.994819,-0.01239753,0.007018209,-0.008716501
0.9961714,-0.01328447,0.005564531,-0.008715999
1.000117,-0.01499408,0.004059348,-0.008707508
1.006015,-0.01767961,0.002412472,-0.008690461
1.012188,-0.02136925,0.0008000175,-0.008667484
1.002194,-0.009649332,0.01843381,-0.008734571
0.9999909,-0.009485424,0.01592443,-0.008725435
0.9982382,-0.0101818,0.01339458,-0.008725921
0.9968038,-0.01094862,0.01102965,-0.008732526
0.9959036,-0.01144786,0.008881455,-0.008741935
0.9962192,-0.01192357,0.006906192,-0.008750924
0.9985914,-0.01286756,0.005012402,-0.008755428
1.003225,-0.01467134,0.003118139,-0.008751541
1.009108,-0.01754378,0.001271102,-0.00873781
1.014627,-0.02155564,-0.0002765604,-0.008716323
1.001062,-0.009082236,0.01882355,-0.008754925
0.9989142,-0.008910167,0.01645835,-0.008747753
0.9974806,-0.009615116,0.01398735,-0.00875082
0.996681,-0.0103727,0.01153419,-0.008760726
0.9966747,-0.01086006,0.009153466,-0.008774059
0.9980059,-0.01136555,0.006863825,-0.008787433
1.00125,-0.01241177,0.004671085,-0.008796447
1.006222,-0.01441578,0.002613168,-0.008796664
1.01171,-0.01761488,0.0008354689,-0.008786177
1.016407,-0.02204916,-0.0004318314,-0.008766532
1.000007,-0.008555212,0.01906584,-0.008776271
0.9979486,-0.008374032,0.01688399,-0.008771391
0.9968897,-0.009063787,0.01450481,-0.008777293
0.9967923,-0.009781817,0.01199914,-0.008790655
0.9977193,-0.01024812,0.009449832,-0.008807817
0.9999979,-0.01081763,0.006969665,-0.008825095
1.003864,-0.01205434,0.004683451,-0.00883784
1.008798,-0.01438867,0.002734445,-0.008841459
1.013611,-0.01803169,0.001291992,-0.008833936
1.017472,-0.02292244,0.0004645846,-0.008816129
0.9990642,-0.008081188,0.01914521,-0.008798203
0.9971228,-0.007891532,0.01717605,-0.008795911
0.9964693,-0.008548178,0.01491926,-0.008804807
0.9970921,-0.009215245,0.01241268,-0.008821615
0.998912,-0.00968611,0.00979805,-0.008842279
1.001971,-0.01039716,0.007306624,-0.008862723
1.006142,-0.01194595,0.005180402,-0.008878194
1.010705,-0.01473686,0.003618754,-0.008884314
1.014713,-0.01888755,0.002723468,-0.00887914
1.017872,-0.02419155,0.002408437,-0.008862673
0.9982731,-0.00766504,0.01903958,-0.008820239
0.9964654,-0.007469142,0.01729857,-0.008820769
0.996219,-0.008085385,0.01519314,-0.008832684
0.997523,-0.008717662,0.01275796,-0.008852732
1.000113,-0.00925973,0.01022249,-0.008876354
1.003705,-0.01022791,0.007941501,-0.008899027
1.007857,-0.01222039,0.006239196,-0.008916074
1.011827,-0.01555628,0.005293963,-0.008923599
1.015067,-0.0202038,0.005057949,-0.008919769
1.017762,-0.02580846,0.005228373,-0.008903656
0.9976747,-0.007300364,0.01872088,-0.008841874
0.9960089,-0.007102537,0.01720853,-0.008845377
0.9961435,-0.007686899,0.01528449,-0.008860186
0.9980366,-0.008334218,0.01301529,-0.008883089
1.001206,-0.009053195,0.01073474,-0.008908956
1.005047,-0.01041383,0.008896334,-0.00893283
1.008914,-0.01295831,0.007838826,-0.008950266
1.012222,-0.01686043,0.007635973,-0.008957964
1.014876,-0.0219179,0.008047482,-0.008954152
1.017381,-0.02766907,0.008590817,-0.008937088
0.9973134,-0.006968101,0.01815803,-0.008862636
0.9957923,-0.006776196,0.01686267,-0.008869179
0.9962626,-0.007357535,0.01515491,-0.008886639
0.9986161,-0.00810382,0.01316427,-0.008911876
1.002139,-0.00913126,0.01132204,-0.008939208
1.005966,-0.01100948,0.01012247,-0.008963301
1.009396,-0.0141572,0.009833669,-0.00898003
1.01213,-0.0185678,0.0103651,-0.008986668
1.014452,-0.02389508,0.01129929,-0.008981431
1.017005,-0.02963746,0.01205537,-0.008962037
0.9972351,-0.006638127,0.01732308,-0.008882162
0.9958622,-0.006466397,0.01622752,-0.008891747
0.9966158,-0.007096367,0.01477955,-0.008911543
0.9992881,-0.008052102,0.013187,-0.008938554
1.002949,-0.0095212,0.01194097,-0.008966632
1.006573,-0.01199778,0.0114941,-0.008990156
1.009552,-0.01572249,0.01196878,-0.009005315
1.011903,-0.02051916,0.01310121,-0.009009815
1.014139,-0.02596397,0.01436536,-0.009001826
1.016882,-0.03158053,0.01517504,-0.008978909
0.9974818,-0.006274382,0.01620067,-0.008900258
0.9962665,-0.006147633,0.01529168,-0.008912863
0.9972554,-0.006899743,0.01415768,-0.008934692
1.000116,-0.008186287,0.01307395,-0.008962993
1.003748,-0.01020186,0.01252429,-0.008991288
1.007085,-0.0132874,0.01283435,-0.009013751
1.00971,-0.0174898,0.01394601,-0.009026797
1.011886,-0.02252359,0.01547073,-0.00902836
1.014195,-0.02796535,0.01686648,-0.009016598
1.017157,-0.03340083,0.01761052,-0.008989316
0.9980823,-0.005842955,0.01480033,-0.008916957
0.997041,-0.005801158,0.0140783,-0.008932603
0.9982263,-0.006765577,0.01332187,-0.008956273
1.001172,-0.008494113,0.01283256,-0.008985548
1.00467,-0.01110616,0.01300303,-0.009013784
1.007729,-0.01473578,0.01397153,-0.009035002
1.01014,-0.01927472,0.01552141,-0.009045693
1.012291,-0.02441635,0.01722481,-0.009043845
1.014717,-0.02979378,0.01860001,-0.009027701
1.017841,-0.03505374,0.01921219,-0.008995634
0.9990393,-0.005321381,0.01316941,-0.008932584
0.9981914,-0.005423059,0.01265471,-0.008951403
0.9995394,-0.006697308,0.0123431,-0.008976906
1.002489,-0.008947736,0.01249613,-0.009007047
1.005804,-0.01213873,0.01333684,-0.009035153
1.008639,-0.01619197,0.01480282,-0.009055135
1.010946,-0.02092942,0.01658895,-0.009063436
1.013121,-0.02610219,0.01831132,-0.009058012
1.015623,-0.03141341,0.01957999,-0.009037314
1.01883,-0.03654183,0.02003285,-0.009000443
1.000319,-0.004706496,0.01140292,-0.008947783
0.9996766,-0.005028945,0.01113565,-0.008970095
1.001147,-0.006705649,0.01132915,-0.008997614
1.004028,-0.009511456,0.01212857,-0.009028646
1.007136,-0.01320272,0.01353792,-0.009056604
1.009793,-0.01754102,0.01533269,-0.009075374
1.012035,-0.02237944,0.01720604,-0.009081341
1.014207,-0.02756428,0.01886352,-0.009072443
1.016726,-0.03284268,0.01999125,-0.009047408
1.019974,-0.03789095,0.02026813,-0.009006037
1.001844,-0.004018222,0.009645727,-0.008963518
1.001401,-0.004653001,0.009677236,-0.008989833
1.002934,-0.006806833,0.01041483,-0.009019676
1.005671,-0.01015021,0.01182084,-0.009051592
1.008543,-0.01422491,0.01367542,-0.009079238
1.011035,-0.01872924,0.01566561,-0.009096689
1.013195,-0.02362462,0.01754905,-0.009100397
1.015323,-0.02883883,0.01911584,-0.009088333
1.017844,-0.03412016,0.02008667,-0.009059458
1.021162,-0.039123,0.02015897,-0.009014106
1.003501,-0.003297468,0.008083462,-0.008980973
1.003223,-0.004340867,0.008460903,-0.009011927
1.004732,-0.007017248,0.009745435,-0.009044352
1.007242,-0.01083532,0.01167902,-0.009076924
1.009847,-0.01516818,0.01385767,-0.009103817
1.012161,-0.0197608,0.01595906,-0.009119661
1.014216,-0.02470933,0.01782777,-0.009121184
1.016302,-0.02997475,0.01929686,-0.009106393
1.018886,-0.03527281,0.02008379,-0.009074324
1.022364,-0.0402407,0.01990575,-0.009025621
1.005152,-0.002597979,0.006921843,-0.00900135
1.004975,-0.004137746,0.007669994,-0.009037531
1.00636,-0.007345762,0.009457432,-0.009072553
1.008565,-0.01154517,0.01180752,-0.00910521
1.01088,-0.01602764,0.01420142,-0.009130639
1.013012,-0.02067226,0.01636427,-0.009144481
1.01498,-0.02568354,0.01820645,-0.009143905
1.017102,-0.03100212,0.01955376,-0.009126874
1.019869,-0.03630302,0.02010709,-0.009092299
1.02362,-0.04123047,0.01962733,-0.009040908
1.006658,-0.001973783,0.006357922,-0.009025565
1.006499,-0.004074846,0.007464359,-0.00906729
1.007663,-0.007786065,0.009661247,-0.009104538
1.009517,-0.01226128,0.01229311,-0.009136403
1.011547,-0.01681523,0.01480255,-0.009159546
1.01353,-0.02150179,0.01698308,-0.009171019
1.015492,-0.02657516,0.01876453,-0.009168477
1.017782,-0.03192241,0.01993235,-0.009149704
1.020877,-0.03719603,0.02018707,-0.009113294
1.025003,-0.04207793,0.01936744,-0.009059855
1.007909,-0.001465675,0.006550019,-0.009053901
1.00768,-0.004158089,0.007958865,-0.009101029
1.008552,-0.008311516,0.01042929,-0.009139747
1.010048,-0.01296196,0.01319315,-0.009169838
1.011838,-0.01754146,0.0157178,-0.009190017
1.013749,-0.02226746,0.01785276,-0.009198939
1.015833,-0.02738227,0.01950023,-0.009194679
1.018449,-0.03271795,0.02040249,-0.00917468
1.022004,-0.03793808,0.02029655,-0.009137069
1.026576,-0.04278482,0.01912791,-0.009082139
1.008834,-0.001090996,0.007592824,-0.009085759
1.008463,-0.004362651,0.009209263,-0.009137619
1.009013,-0.008874355,0.01178939,-0.009176847
1.010188,-0.01361723,0.01452895,-0.009204382
1.011811,-0.01820221,0.01695932,-0.00922131
1.013759,-0.02295992,0.0189541,-0.009227837
1.016113,-0.02808104,0.02035969,-0.009222292
1.019203,-0.03336965,0.02090149,-0.009201643
1.023314,-0.03853308,0.02039511,-0.009163409
1.028359,-0.04337805,0.01890425,-0.009107372
1.009408,-0.0008404804,0.009500809,-0.009119596
1.008855,-0.00463546,0.01120502,-0.009175085
1.009091,-0.00941015,0.01372176,-0.00921394
1.01001,-0.01418732,0.01628304,-0.009238641
1.011555,-0.01877367,0.01849824,-0.009252612
1.013661,-0.02354693,0.02023058,-0.009257348
1.016428,-0.02864081,0.02127091,-0.009251217
1.020107,-0.03387259,0.02137232,-0.009230564
1.024828,-0.03901033,0.02046105,-0.009192168
1.030335,-0.04390835,0.01870827,-0.009135119
1.009631,-0.0006839472,0.0121988,-0.009153144
1.008893,-0.004905799,0.01386611,-0.00921094
1.008859,-0.009847384,0.0161574,-0.009248928
1.009596,-0.01462552,0.0183991,-0.009271217
1.011156,-0.01921505,0.0202728,-0.009283198
1.013541,-0.02398485,0.02160865,-0.009287249
1.016841,-0.02903875,0.02216994,-0.009281509
1.021187,-0.03424429,0.02178543,-0.009261522
1.026528,-0.0394225,0.02050429,-0.009223182
1.032456,-0.04444081,0.01857441,-0.009164825
1.009503,-0.0005838856,0.01551696,-0.009183907
1.008614,-0.005102308,0.01704146,-0.009242732
1.008375,-0.01012101,0.01897768,-0.009279931
1.009012,-0.01488474,0.02078405,-0.009300972
1.010684,-0.01947722,0.02219753,-0.009312589
1.013459,-0.02423269,0.02301366,-0.00931753
1.017387,-0.02927046,0.02301528,-0.009313353
1.022436,-0.03452484,0.02214455,-0.009294575
1.028374,-0.03983654,0.02056373,-0.009256122
1.034659,-0.04504212,0.01855436,-0.009195696
1.008986,-0.0005132384,0.01919104,-0.009209903
1.008023,-0.005173217,0.0205107,-0.009268698
1.007664,-0.01018739,0.02201663,-0.009305773
1.008294,-0.01492622,0.02331247,-0.009327356
1.010185,-0.01951572,0.02417252,-0.009340742
1.013459,-0.02426624,0.02438078,-0.009348445
1.018079,-0.02935536,0.0237925,-0.009346976
1.023834,-0.03477124,0.02248203,-0.009329601
1.030316,-0.0403221,0.02069715,-0.009290333
1.036877,-0.04576909,0.01870755,-0.009226589
1.008001,-0.0004716119,0.02287718,-0.009230547
1.007076,-0.00510514,0.02399641,-0.009288489
1.006718,-0.01003692,0.0250701,-0.009326487
1.007466,-0.01472994,0.02583482,-0.009350736
1.009703,-0.0193066,0.02609371,-0.009368219
1.013573,-0.02409033,0.02566263,-0.009380484
1.018921,-0.02933736,0.02451379,-0.009382501
1.02535,-0.03504907,0.02285117,-0.009366135
1.0323,-0.04094124,0.0209718,-0.009324722
1.039044,-0.04666115,0.01909406,-0.009255966
1.006459,-0.0004931706,0.02619771,-0.0092474
1.005724,-0.004934339,0.02719747,-0.00930375
1.005533,-0.009701028,0.02791728,-0.009343715
1.006562,-0.0143068,0.02819377,-0.009372616
1.009288,-0.01886328,0.02786747,-0.009396193
1.013834,-0.02374728,0.02683741,-0.009414241
1.01991,-0.0292817,0.02521748,-0.00941977
1.026951,-0.03542431,0.02332179,-0.009403236
1.034269,-0.04174184,0.02146083,-0.009357704
1.041095,-0.04773733,0.01977283,-0.009281895
1.004345,-0.0006409822,0.02882899,-0.009264435
1.003975,-0.004744613,0.02984979,-0.009318272
1.004158,-0.009252924,0.03035968,-0.009360724
1.005661,-0.01371125,0.0302536,-0.009395486
1.009008,-0.0182496,0.02943262,-0.00942615
1.014273,-0.02331889,0.02791958,-0.009450085
1.021034,-0.02926926,0.02597058,-0.009458105
1.02859,-0.03595783,0.02398113,-0.009439376
1.036157,-0.04275494,0.02224541,-0.0093872
1.042961,-0.04899619,0.02080311,-0.009302118
1.001827,-0.0009880842,0.03061366,-0.009287429
1.00198,-0.004650427,0.0318051,-0.009337333
1.00274,-0.008803049,0.03227621,-0.009381694
1.004887,-0.01304939,0.0319424,-0.009422075
1.008943,-0.01758264,0.03078737,-0.009459232
1.014913,-0.02292016,0.02897142,-0.009487703
1.02227,-0.02938986,0.02687262,-0.009496056
1.030206,-0.03670249,0.02493668,-0.009472358
1.037888,-0.04399388,0.02341647,-0.009410685
1.044571,-0.05041604,0.02224283,-0.009314168
0.999297,-0.001593261,0.0316416,-0.009322428
1.000051,-0.004771588,0.03309685,-0.009366122
1.001511,-0.008489237,0.03367876,-0.00941026
1.00439,-0.0124737,0.0332944,-0.009454145
1.00916,-0.01701952,0.03201071,-0.009495399
1.015757,-0.02268519,0.03010831,-0.00952561
1.02357,-0.0297353,0.02805467,-0.009531165
1.031721,-0.03770089,0.02631225,-0.009499256
1.039371,-0.04545232,0.02506681,-0.009425251
1.045852,-0.05195327,0.02413722,-0.009315539
0.9972713,-0.00248194,0.03224174,-0.009373704
0.9985663,-0.005208437,0.03395581,-0.009407758
1.000711,-0.008457234,0.0347394,-0.009447863
1.004289,-0.01215751,0.03446699,-0.009491362
1.009693,-0.01672909,0.03326212,-0.009532786
1.016779,-0.02274862,0.03148882,-0.009560836
1.024863,-0.0303913,0.02966496,-0.009559846
1.03304,-0.0389801,0.02822814,-0.009516419
1.040522,-0.04709893,0.02726672,-0.009427734
1.046749,-0.05353884,0.02649492,-0.009303895
0.9961756,-0.003634989,0.03287962,-0.009442098
0.9978114,-0.006019368,0.03475726,-0.009461956
1.000487,-0.008827984,0.03576051,-0.009492917
1.004636,-0.01225375,0.03571051,-0.009530926
1.010532,-0.01685817,0.0347495,-0.009567632
1.017925,-0.02322664,0.03328382,-0.009588984
1.026069,-0.0314257,0.03183484,-0.009577497
1.034081,-0.04054127,0.03076117,-0.009519649
1.041285,-0.04886984,0.03002386,-0.009414938
1.047234,-0.055075,0.02925632,-0.009277349
0.9961919,-0.004981257,0.03400791,-0.009524616
0.9978794,-0.007198961,0.03590919,-0.009525188
1.000867,-0.009660113,0.03708377,-0.009541317
1.005417,-0.01285619,0.03729312,-0.009568204
1.011634,-0.01750511,0.03667096,-0.009594866
1.019127,-0.02419888,0.03562668,-0.00960473
1.027115,-0.03287083,0.0346269,-0.00957897
1.034798,-0.04234507,0.03389189,-0.009504655
1.041647,-0.05066223,0.03323954,-0.009384086
1.047318,-0.05643638,0.03226669,-0.009234821
0.9973063,-0.006396146,0.03592835,-0.009615127
0.9987281,-0.008665542,0.03772066,-0.009591832
1.001802,-0.01092847,0.03897578,-0.009587673
1.006583,-0.013981,0.03941343,-0.009597823
1.012936,-0.01870463,0.03914922,-0.009609046
1.020319,-0.02568864,0.03855504,-0.009602709
1.02796,-0.03470171,0.03797944,-0.009559448
1.035197,-0.04429844,0.03745969,-0.009467899
1.041646,-0.05233416,0.03668342,-0.009333489
1.047032,-0.05747891,0.0352729,-0.009176444
0.9994871,-0.007715281,0.03871628,-0.009705089
1.000314,-0.01027098,0.04031138,-0.009655028
1.003249,-0.01252976,0.0415473,-0.009626168
1.008076,-0.01556772,0.04213748,-0.00961452
1.014373,-0.02041725,0.04217824,-0.009605272
1.021452,-0.02764199,0.04196296,-0.009578542
1.028602,-0.03681761,0.04167333,-0.009515587
1.035322,-0.04624997,0.04115497,-0.009407682
1.041337,-0.05371489,0.0400117,-0.009263307
1.046399,-0.05805849,0.03796019,-0.009103857
1.002796,-0.008760734,0.04223068,-0.009783718
1.002666,-0.01182691,0.04359998,-0.009706669
1.005189,-0.01430146,0.04473479,-0.009650619
1.009842,-0.01748338,0.04537551,-0.009613438
1.015876,-0.02251831,0.04559791,-0.009579787
1.022488,-0.02991378,0.04558904,-0.009529752
1.029057,-0.03903862,0.04535075,-0.009446589
1.035218,-0.04800146,0.04457143,-0.009325033
1.040754,-0.05462779,0.04284128,-0.009175954
1.045412,-0.0580575,0.04002987,-0.009020111
1.007343,-0.009363992,0.04618208,-0.009838349
1.005844,-0.01312773,0.0473506,-0.009737243
1.007604,-0.0160345,0.04832714,-0.009654251
1.011801,-0.01952213,0.04889496,-0.009590087
1.01736,-0.0247947,0.04911252,-0.009530243
1.023378,-0.03227488,0.04906355,-0.009456255
1.029317,-0.04112707,0.04859918,-0.009354641
1.034896,-0.04933886,0.0473152,-0.009223772
1.039892,-0.05492349,0.04486063,-0.00907573
1.044039,-0.05741228,0.04128963,-0.008929032
1.013141,-0.009377682,0.05020859,-0.009856023
1.009837,-0.01396345,0.05123301,-0.009736582
1.010407,-0.01748167,0.05201124,-0.009629968
1.013818,-0.02141497,0.05236793,-0.009540454
1.018695,-0.02696787,0.05236283,-0.009455761
1.024033,-0.03445061,0.05201364,-0.009360265
1.029342,-0.0428336,0.05107695,-0.00924438
1.034343,-0.05007621,0.04912637,-0.009109513
1.038746,-0.05451308,0.04592431,-0.008967676
1.042276,-0.05613057,0.04170821,-0.008834285
1.019988,-0.008683334,0.05393608,-0.009826418
1.014465,-0.01413518,0.05487613,-0.009695968
1.013391,-0.01838286,0.0554282,-0.009571695
1.015676,-0.02287156,0.05544931,-0.009461715
1.019701,-0.0287521,0.05503267,-0.009357049
1.024351,-0.03618348,0.05418201,-0.009245655
1.029106,-0.04395228,0.05261682,-0.009121547
1.033578,-0.05009529,0.04994635,-0.008988058
1.037356,-0.05338716,0.04607677,-0.008856321
1.040189,-0.05429054,0.04140206,-0.008738701
1.027406,-0.007204799,0.0570231,-0.009745247
1.019333,-0.01348746,0.05791929,-0.009611124
1.01622,-0.0185208,0.05823873,-0.009476621
1.017103,-0.02365573,0.05785979,-0.009353539
1.020209,-0.02993182,0.05693442,-0.009236622
1.02429,-0.03729414,0.05548807,-0.009117148
1.028662,-0.04435975,0.0532444,-0.008991588
1.032696,-0.04936282,0.04989217,-0.008864191
1.035839,-0.05161264,0.04549535,-0.008745123
1.037916,-0.05202321,0.04056643,-0.008644321
1.034676,-0.004930141,0.05918664,-0.009616635
1.023863,-0.01195715,0.06005577,-0.009484751
1.018472,-0.01779552,0.06017584,-0.00934728
1.017851,-0.0236661,0.05942971,-0.009219295
1.02016,-0.03042129,0.05802015,-0.009098955
1.023949,-0.03771042,0.05599373,-0.008979691
1.028177,-0.04402136,0.05310422,-0.008859006
1.031861,-0.04792142,0.04916086,-0.008741538
1.034349,-0.04931381,0.04439444,-0.008636837
1.035628,-0.04948935,0.03939601,-0.008553009
1.040932,-0.001939734,0.06020008,-0.00945318
1.027381,-0.009625003,0.06105164,-0.009326983
1.019758,-0.0162865,0.06106149,-0.009191951
1.017821,-0.02298173,0.06008508,-0.009066069
1.019699,-0.03027487,0.05832174,-0.008950138
1.023586,-0.03745246,0.05580556,-0.008838178
1.027883,-0.04296973,0.05234754,-0.008727588
1.031237,-0.0458688,0.04792659,-0.008623251
1.03302,-0.04665236,0.04294676,-0.008534254
1.033474,-0.04686174,0.03803498,-0.008467067
1.045271,0.001561523,0.05988063,-0.009273278
1.029263,-0.006751555,0.06074871,-0.009152925
1.01985,-0.01427299,0.06079905,-0.009022535
1.017155,-0.02184634,0.05980531,-0.008903022
1.019181,-0.02964176,0.0578713,-0.008796893
1.023548,-0.03658859,0.05497998,-0.008697364
1.02799,-0.04127818,0.05104854,-0.008601036
1.030916,-0.04334373,0.0462825,-0.008512727
1.031914,-0.04381657,0.04125253,-0.008440596
1.031545,-0.04431548,0.03656795,-0.008389359
1.046913,0.005213064,0.05811448,-0.009096071
1.029133,-0.003776102,0.05908864,-0.008977772
1.018846,-0.01218884,0.05937434,-0.008850645
1.016287,-0.02058537,0.05858972,-0.008738821
1.019098,-0.02868529,0.05664816,-0.008645463
1.024144,-0.03519258,0.05347887,-0.008561908
